ObjectId,LibraryId,IsMasterMeasure,Label,Def,DefExpanded,MatchingMeasure,PropertyLocation,PropertyPath,SheetId,UseCount,Description,CheckResult,FieldNames,MeasureNames,VariableNames,FunctionNames,NonSetTableCount,Error,Hash,Tags,QsdaVersion,MetaId
jBpRNX,,False,Net Sell ($),"Num(Sum({$<[$(vDateToggle1) Previous Year Flag]*={Yes}>+<[$(vDateToggle1) YTD Flag]*={Yes}>}[Net Sell ($)]),'#,##0;(#,##0)')","Num(Sum({$<[ Previous Year Flag]*={Yes}>+<[ YTD Flag]*={Yes}>}[Net Sell ($)]),'#,##0;(#,##0)')",,Measures,qHyperCubeDef.qMeasures.qDef.qDef,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,2,,"Bad field name(s) ""[Net Sell ($)]"" ",,Net Sell ($),,"num, sum",0,,1048528510,,3.4.5,4908
jBpRNX,,False,CD Lender Credits,"Num(Sum({$<[$(vDateToggle1) Previous Year Flag]*={Yes}>+<[$(vDateToggle1) YTD Flag]*={Yes}>}[CD Lender Credits]),'#,##0;(#,##0)')","Num(Sum({$<[ Previous Year Flag]*={Yes}>+<[ YTD Flag]*={Yes}>}[CD Lender Credits]),'#,##0;(#,##0)')",,Measures,qHyperCubeDef.qMeasures.qDef.qDef,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,2,,"Bad field name(s) ""[CD Lender Credits]"" ",,,,"num, sum",0,,779027553,,3.4.5,4910
jBpRNX,,False,CD Applied Cure,"Num(Sum({$<[$(vDateToggle1) Previous Year Flag]*={Yes}>+<[$(vDateToggle1) YTD Flag]*={Yes}>}[CD Applied Cure]),'#,##0;(#,##0)')","Num(Sum({$<[ Previous Year Flag]*={Yes}>+<[ YTD Flag]*={Yes}>}[CD Applied Cure]),'#,##0;(#,##0)')",,Measures,qHyperCubeDef.qMeasures.qDef.qDef,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,2,,"Bad field name(s) ""[CD Applied Cure]"" ",,,,"num, sum",0,,-1309791421,,3.4.5,4912
jBpRNX,,False,,"=if(Sum({$<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Revenue])<0,lightred())","=if(Sum({$<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Revenue])<0,lightred())",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,2,,"Bad field name(s) ""[Revenue]"" ",,Revenue,,"if, sum, lightred",0,,-634216106,,3.4.5,4913
jBpRNX,,False,,"=if(Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}, [Base Buy]={"">0""}>+<[$(vDateToggle1) YTD Flag]={Yes}, [Base Buy]={"">0""}>}[Base Buy] * [Loan Amount]) 
	/ Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}, [Base Buy]={"">0""}>+<[$(vDateToggle1) YTD Flag]={Yes}, [Base Buy]={"">0""}>}[Loan Amount]) < 100, lightred())
","=if(Sum({<[ Previous Year Flag]={Yes}, [Base Buy]={"">0""}>+<[ YTD Flag]={Yes}, [Base Buy]={"">0""}>}[Base Buy] * [Loan Amount]) 
	/ Sum({<[ Previous Year Flag]={Yes}, [Base Buy]={"">0""}>+<[ YTD Flag]={Yes}, [Base Buy]={"">0""}>}[Loan Amount]) < 100, lightred())
",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,2,,"Bad field name(s) ""[Base Buy]"" ""[Loan Amount]"" ""[Loan Amount]"" ",,,,"if, sum, lightred",0,,-519661804,,3.4.5,4915
jBpRNX,,False,,"=if(Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Base Buy ($)])<0,lightred())","=if(Sum({<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Base Buy ($)])<0,lightred())",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,2,,"Bad field name(s) ""[Base Buy ($)]"" ",,Base Buy ($),,"if, sum, lightred",0,,2113684000,,3.4.5,4917
jBpRNX,,False,,"=if(Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}, [Net Sell]={"">0""}>+<[$(vDateToggle1) YTD Flag]={Yes}, [Net Sell]={"">0""}>}[Net Sell] * [Loan Amount]) 
	/ Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}, [Net Sell]={"">0""}>+<[$(vDateToggle1) YTD Flag]={Yes}, [Net Sell]={"">0""}>}[Loan Amount])<100, lightred())
","=if(Sum({<[ Previous Year Flag]={Yes}, [Net Sell]={"">0""}>+<[ YTD Flag]={Yes}, [Net Sell]={"">0""}>}[Net Sell] * [Loan Amount]) 
	/ Sum({<[ Previous Year Flag]={Yes}, [Net Sell]={"">0""}>+<[ YTD Flag]={Yes}, [Net Sell]={"">0""}>}[Loan Amount])<100, lightred())
",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,2,,"Bad field name(s) ""[Net Sell]"" ""[Loan Amount]"" ""[Loan Amount]"" ",,,,"if, sum, lightred",0,,1695446528,,3.4.5,4918
jBpRNX,,False,,"=if(Sum({$<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Net Sell ($)])<0,lightred())","=if(Sum({$<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Net Sell ($)])<0,lightred())",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,2,,"Bad field name(s) ""[Net Sell ($)]"" ",,Net Sell ($),,"if, sum, lightred",0,,245915535,,3.4.5,4920
jBpRNX,,False,,"=if(Sum({$<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[CD Lender Credits])<0,lightred())","=if(Sum({$<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[CD Lender Credits])<0,lightred())",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,2,,"Bad field name(s) ""[CD Lender Credits]"" ",,,,"if, sum, lightred",0,,1903765482,,3.4.5,4922
jBpRNX,,False,,"=if(Sum({$<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[CD Applied Cure])<0,lightred())
","=if(Sum({$<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[CD Applied Cure])<0,lightred())
",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,2,,"Bad field name(s) ""[CD Applied Cure]"" ",,,,"if, sum, lightred",0,,1271491612,,3.4.5,4923
jBpRNX,,False,"=If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive'))","=If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive'))","=If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive'))",,Dimension Label,qHyperCubeDef.qDimensions.qDef.qLabelExpression,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,8,,"Bad field name(s) ""[Consolidated Channels]"" ""[Consolidated Channels]"" ""[Consolidated Channels]"" ",,,,"if, wildmatch, concat",0,,101307735,,3.4.5,4926
jBpRNX,,False,='$(vDateToggle1) Date',='$(vDateToggle1) Date',=' Date',,Dimension Label,qHyperCubeDef.qDimensions.qDef.qLabelExpression,9b36a80a-e0ed-4d53-b915-8c3d52b4afcf,6,,,,,,,0,,-1081725144,,3.4.5,4928
168bf34f-76b4-4a42-8bf0-03f05f2ab18e,,False,='$(vProgramMeasure)',"if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))","if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))",,Measures,qHyperCubeDef.qMeasures.qDef.qDef,dff4b18d-a681-432d-a37a-3ccff5b42ad1,14,,"Bad field name(s) ""vProgramMeasure"" ""[Loan Amount]"" ""vProgramMeasure"" ""[Loan Number]"" ""vProgramMeasure"" ""[Base Buy ($)]"" ""vProgramMeasure"" ""[Net Sell ($)]"" ""vProgramMeasure"" ""[Revenue]"" ""vProgramMeasure"" ""[CD Lender Credits]"" ""vProgramMeasure"" ""[CD Applied Cure]"" ""vProgramMeasure"" ""[Loan Amount]"" ""[Interest Rate]"" ""[Loan Amount]"" ",,"Base Buy ($), Net Sell ($), Revenue, Interest Rate",,"if, num, sum, count",0,,-194125696,,3.4.5,4930
168bf34f-76b4-4a42-8bf0-03f05f2ab18e,,False,,"If(Aggr(RangeSum(Above(
if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))
/
if(vProgramMeasure='Volume', Num(Sum(TOTAL [Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct TOTAL [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum(TOTAL [Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum(TOTAL [Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum(TOTAL [Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum(TOTAL [CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum(TOTAL [CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum(TOTAL [Loan Amount]*[Interest Rate])/Sum(TOTAL [Loan Amount]),'#,##0.000')
))))))))
,0,RowNo())),([$(vProgramCategory)],(=
if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))
,Desc)))<=0.8,'#0e6c8b','#b4df95')","If(Aggr(RangeSum(Above(
if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))
/
if(vProgramMeasure='Volume', Num(Sum(TOTAL [Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct TOTAL [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum(TOTAL [Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum(TOTAL [Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum(TOTAL [Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum(TOTAL [CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum(TOTAL [CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum(TOTAL [Loan Amount]*[Interest Rate])/Sum(TOTAL [Loan Amount]),'#,##0.000')
))))))))
,0,RowNo())),([],(=
if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))
,Desc)))<=0.8,'#0e6c8b','#b4df95')",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,dff4b18d-a681-432d-a37a-3ccff5b42ad1,2,,,,"Interest Rate, Net Sell ($), Base Buy ($), Revenue","vProgramCategory, l","rangesum, above, count, rowno, aggr, num, sum, if",0,,0,,3.4.5,4932
168bf34f-76b4-4a42-8bf0-03f05f2ab18e,,False,='$(vProgramMeasure)',='$(vProgramMeasure)',='',,Label,qHyperCubeDef.qMeasures.qDef.qLabelExpression,dff4b18d-a681-432d-a37a-3ccff5b42ad1,99,,,,,,,0,,-1068855648,,3.4.5,4934
168bf34f-76b4-4a42-8bf0-03f05f2ab18e,,False,,"=Num(
Sum(Aggr(If(Aggr(RangeSum(Above(
if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))
/
if(vProgramMeasure='Volume', Num(Sum(TOTAL [Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct TOTAL [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum(TOTAL [Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum(TOTAL [Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum(TOTAL [Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum(TOTAL [CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum(TOTAL [CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum(TOTAL [Loan Amount]*[Interest Rate])/Sum(TOTAL [Loan Amount]),'#,##0.000')
))))))))
,0,RowNo())),([$(vProgramCategory)],(=
if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))
,Desc)))<=0.8,
if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))
),[$(vProgramCategory)]))/

if(vProgramMeasure='Volume', Num(Sum(TOTAL [Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct TOTAL [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum(TOTAL [Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum(TOTAL [Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum(TOTAL [Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum(TOTAL [CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum(TOTAL [CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum(TOTAL [Loan Amount]*[Interest Rate])/Sum(TOTAL [Loan Amount]),'#,##0.000')
))))))))

, '#,##0.0%')



","=Num(
Sum(Aggr(If(Aggr(RangeSum(Above(
if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))
/
if(vProgramMeasure='Volume', Num(Sum(TOTAL [Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct TOTAL [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum(TOTAL [Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum(TOTAL [Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum(TOTAL [Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum(TOTAL [CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum(TOTAL [CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum(TOTAL [Loan Amount]*[Interest Rate])/Sum(TOTAL [Loan Amount]),'#,##0.000')
))))))))
,0,RowNo())),([],(=
if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))
,Desc)))<=0.8,
if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
))))))))
),[]))/

if(vProgramMeasure='Volume', Num(Sum(TOTAL [Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct TOTAL [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum(TOTAL [Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum(TOTAL [Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum(TOTAL [Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum(TOTAL [CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum(TOTAL [CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum(TOTAL [Loan Amount]*[Interest Rate])/Sum(TOTAL [Loan Amount]),'#,##0.000')
))))))))

, '#,##0.0%')



",,Label,refLine.dimRefLines.label.qStringExpression.qExpr,dff4b18d-a681-432d-a37a-3ccff5b42ad1,2,,"Bad field name(s) ""vProgramMeasure"" ""vProgramMeasure"" ""vProgramMeasure"" ""vProgramMeasure"" ""vProgramMeasure"" ""vProgramMeasure"" ""vProgramMeasure"" ""vProgramMeasure"" ",,"Interest Rate, Net Sell ($), Base Buy ($), Revenue","vProgramCategory, l","rangesum, above, count, rowno, aggr, num, sum, if",0,,0,,3.4.5,4935
168bf34f-76b4-4a42-8bf0-03f05f2ab18e,,False,,"=Concat(If(Aggr(
    		Round(if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
)))))))))
,
[$(vProgramCategory)])
=$(vProgramCategoryRank),
[$(vProgramCategory)]

))","=Concat(If(Aggr(
    		Round(if(vProgramMeasure='Volume', Num(Sum([Loan Amount]),'$#,##0'),
	if(vProgramMeasure='Units', Num(Count(distinct [Loan Number]),'#,##0'),
        if(vProgramMeasure='Buy Price', Num(Sum([Base Buy ($)]),'$#,##0'), 
        	if(vProgramMeasure='Sell Price', Num(Sum([Net Sell ($)]),'$#,##0'),
            	if(vProgramMeasure='Revenue', Num(Sum([Revenue]),'$#,##0'),
                	if(vProgramMeasure='Credits', Num(Sum([CD Lender Credits]),'$#,##0'),
                    	if(vProgramMeasure='Cures', Num(Sum([CD Applied Cure]),'$#,##0'),
                        	if(vProgramMeasure='WAC', Num(Sum([Loan Amount]*[Interest Rate])/Sum([Loan Amount]),'#,##0.000')
)))))))))
,
[])
=,
[]

))",,refLine.dimRefLines.refLineExpr.stringValue.qStringExpression.qExpr,refLine.dimRefLines.refLineExpr.stringValue.qStringExpression.qExpr,dff4b18d-a681-432d-a37a-3ccff5b42ad1,2,,"Error in expression:
')' expected",,"Interest Rate, Net Sell ($), Base Buy ($), Revenue","vProgramCategory, vProgramCategoryRank, l","concat, count, round, aggr, num, sum, if",0,,0,,3.4.5,4937
168bf34f-76b4-4a42-8bf0-03f05f2ab18e,,False,,"='$(vProgramMeasure) By Program Categories'
","=' By Program Categories'
",,Title,title.qStringExpression.qExpr,dff4b18d-a681-432d-a37a-3ccff5b42ad1,2,,,,,,,0,,89075985,,3.4.5,4939
